ID,p_a,p_b,delta,abs_delta,pred_a,pred_b,crossed,conf_a,conf_b,conf_delta,zone_a,zone_b
de70a944-ff8b-4311-92b2-eb048a5a6df9_0,0.8618601481371398,0.5882352941176471,-0.27362485401949277,0.27362485401949277,1,1,0,0.36186014813713985,0.08823529411764708,-0.27362485401949277,>0.8,0.4-0.6
60f00006-3a08-4b9e-8185-06af8de53710_1,0.1457573167121315,0.4174757281553398,0.2717184114432083,0.2717184114432083,0,0,0,0.3542426832878685,0.08252427184466021,-0.2717184114432083,<0.2,0.4-0.6
5e4c1a36-9159-442b-9a1c-0bfe64e40786_0,0.1072126550923847,0.375,0.2677873449076153,0.2677873449076153,0,0,0,0.3927873449076153,0.125,-0.2677873449076153,<0.2,0.2-0.4
ea49e7f0-640d-4db6-becf-8c6521d3b8e0_1,0.1081557302695286,0.375,0.2668442697304714,0.2668442697304714,0,0,0,0.3918442697304714,0.125,-0.2668442697304714,<0.2,0.2-0.4
fd622e92-35bf-4a6a-a15b-f82bac4f5704_1,0.8503527995867193,0.5882352941176471,-0.2621175054690722,0.2621175054690722,1,1,0,0.3503527995867193,0.08823529411764708,-0.2621175054690722,>0.8,0.4-0.6
36b25608-f62c-460b-8f33-1f13392742eb_0,0.846322719443727,0.5882352941176471,-0.25808742532607987,0.25808742532607987,1,1,0,0.34632271944372695,0.08823529411764708,-0.25808742532607987,>0.8,0.4-0.6
5437c8e4-8ccc-45d4-9697-0f41b3c92e1f_0,0.1277527920266244,0.3802558288640121,0.25250303683738773,0.25250303683738773,0,0,0,0.3722472079733756,0.1197441711359879,-0.25250303683738773,<0.2,0.2-0.4
10af2499-49b5-4582-aece-24e68b2739a4_0,0.0842365017557822,0.3341267236891732,0.24989022193339097,0.24989022193339097,0,0,0,0.41576349824421777,0.16587327631082682,-0.24989022193339094,<0.2,0.2-0.4
b198cff4-a33a-40a1-98be-2f86a50c5a68_0,0.1323488410502258,0.3818181818181818,0.249469340767956,0.249469340767956,0,0,0,0.3676511589497742,0.11818181818181822,-0.24946934076795596,<0.2,0.2-0.4
ff64160e-dab4-4e38-8f5d-788b00994ab2_0,0.8345927042138743,0.5882352941176471,-0.24635741009622725,0.24635741009622725,1,1,0,0.3345927042138743,0.08823529411764708,-0.24635741009622725,>0.8,0.4-0.6
734a2215-5f4c-42e0-95bc-c4d5cac5c6e4_0,0.8336285288971169,0.5882352941176471,-0.24539323477946984,0.24539323477946984,1,1,0,0.3336285288971169,0.08823529411764708,-0.24539323477946984,>0.8,0.4-0.6
a6849f30-1b4b-4811-8c0d-d4d13ae67abf_0,0.1301988846647876,0.375,0.2448011153352124,0.2448011153352124,0,0,0,0.3698011153352124,0.125,-0.24480111533521243,<0.2,0.2-0.4
9d7eb734-9f71-4ed3-8e13-dd0e4beba1e8_0,0.1757360662645406,0.4174757281553398,0.24173966189079918,0.24173966189079918,0,0,0,0.32426393373545936,0.08252427184466021,-0.24173966189079915,<0.2,0.4-0.6
a4d301c7-8c0e-48a7-81fa-869b3cbbe48a_0,0.829853842780013,0.5882352941176471,-0.24161854866236587,0.24161854866236587,1,1,0,0.32985384278001295,0.08823529411764708,-0.24161854866236587,>0.8,0.4-0.6
d1a39319-6cba-4c7c-a7a9-af70c4dbcb49_0,0.1771347419984083,0.4174757281553398,0.24034098615693147,0.24034098615693147,0,0,0,0.3228652580015917,0.08252427184466021,-0.2403409861569315,<0.2,0.4-0.6
8fdd3dab-fe1f-455b-8071-52df38ba0dae_0,0.0568180867542898,0.2941176470588235,0.2372995603045337,0.2372995603045337,0,0,0,0.4431819132457102,0.20588235294117652,-0.2372995603045337,<0.2,0.2-0.4
bf52e291-7be8-4ee2-9026-95495cd4ffbc_1,0.1105478497508127,0.3429121937303025,0.23236434397948982,0.23236434397948982,0,0,0,0.38945215024918733,0.15708780626969748,-0.23236434397948985,<0.2,0.2-0.4
ed0b11d5-f954-4de7-8783-98cedf9282f9_1,0.1506135868669147,0.3818181818181818,0.23120459495126708,0.23120459495126708,0,0,0,0.34938641313308527,0.11818181818181822,-0.23120459495126705,<0.2,0.2-0.4
c6ed008c-04dc-4313-83ee-47aa3687c4c7_0,0.8189148302503761,0.5882352941176471,-0.23067953613272907,0.23067953613272907,1,1,0,0.31891483025037615,0.08823529411764708,-0.23067953613272907,>0.8,0.4-0.6
0c498607-5d40-4cc7-9f66-c4d384665129_1,0.1805637492183923,0.4108600796997633,0.230296330481371,0.230296330481371,0,0,0,0.3194362507816077,0.08913992030023671,-0.230296330481371,<0.2,0.4-0.6
64feddc0-5442-487d-b507-68c81806323d_0,0.0650157111829202,0.2941176470588235,0.22910193587590327,0.22910193587590327,0,0,0,0.4349842888170798,0.20588235294117652,-0.22910193587590327,<0.2,0.2-0.4
261b8154-b455-4caa-b1b9-6a40a9bf48a6_0,0.8165809932428154,0.5882352941176471,-0.22834569912516833,0.22834569912516833,1,1,0,0.3165809932428154,0.08823529411764708,-0.22834569912516833,>0.8,0.4-0.6
7021cd57-50ae-48f0-b592-ce4d4f52bcb3_0,0.1538492780475334,0.3818181818181818,0.22796890377064838,0.22796890377064838,0,0,0,0.3461507219524666,0.11818181818181822,-0.22796890377064838,<0.2,0.2-0.4
f939a8d1-160c-477b-9219-0b8077f8e17a_0,0.1491903299876055,0.375,0.2258096700123945,0.2258096700123945,0,0,0,0.3508096700123945,0.125,-0.2258096700123945,<0.2,0.2-0.4
f523fe7d-790b-4dfa-abd7-460ce34b90c6_1,0.0685849116652862,0.2941176470588235,0.2255327353935373,0.2255327353935373,0,0,0,0.4314150883347138,0.20588235294117652,-0.2255327353935373,<0.2,0.2-0.4
c7603000-9958-46be-8b0b-c3c25110ca61_0,0.8127652267726447,0.5882352941176471,-0.22452993265499765,0.22452993265499765,1,1,0,0.31276522677264473,0.08823529411764708,-0.22452993265499765,>0.8,0.4-0.6
080fbaef-ed3d-4414-8c3f-651d4885a6d5_1,0.1588238835099698,0.3818181818181818,0.222994298308212,0.222994298308212,0,0,0,0.3411761164900302,0.11818181818181822,-0.222994298308212,<0.2,0.2-0.4
326d2106-fb16-4c17-87da-73b5bcf02e24_0,0.0715841223713834,0.2941176470588235,0.2225335246874401,0.2225335246874401,0,0,0,0.4284158776286166,0.20588235294117652,-0.2225335246874401,<0.2,0.2-0.4
a02e5f5b-5beb-4bd6-9172-c383239b1a22_0,0.0898865511733944,0.3120409721015618,0.2221544209281674,0.2221544209281674,0,0,0,0.4101134488266056,0.1879590278984382,-0.2221544209281674,<0.2,0.2-0.4
43c13fc9-9983-459a-a178-da43718a7804_0,0.071967955784658,0.2941176470588235,0.22214969127416548,0.22214969127416548,0,0,0,0.428032044215342,0.20588235294117652,-0.2221496912741655,<0.2,0.2-0.4
c746e474-d0fb-46a4-ad4a-58e353d85375_0,0.0162193845835379,0.2368421052631578,0.2206227206796199,0.2206227206796199,0,0,0,0.4837806154164621,0.2631578947368422,-0.2206227206796199,<0.2,0.2-0.4
e1ad421f-8d95-4154-be74-f8159574168e_1,0.6364638854129628,0.4174757281553398,-0.21898815725762305,0.21898815725762305,1,0,1,0.13646388541296284,0.08252427184466021,-0.053939613568302625,0.6-0.8,0.4-0.6
4c6a2a4b-95ec-46d3-ad18-fa2b8e1e5279_0,0.8070185586624447,0.5882352941176471,-0.21878326454479757,0.21878326454479757,1,1,0,0.30701855866244465,0.08823529411764708,-0.21878326454479757,>0.8,0.4-0.6
48cd526e-46cd-4749-bff7-397f061adb61_0,0.8058122914769467,0.5882352941176471,-0.21757699735929958,0.21757699735929958,1,1,0,0.30581229147694666,0.08823529411764708,-0.21757699735929958,>0.8,0.4-0.6
f523fe7d-790b-4dfa-abd7-460ce34b90c6_0,0.8053767649513033,0.5882352941176471,-0.2171414708336562,0.2171414708336562,1,1,0,0.3053767649513033,0.08823529411764708,-0.2171414708336562,>0.8,0.4-0.6
76ea9e29-ed80-43aa-8ca4-14eabb62d221_1,0.0769910791872908,0.2941176470588235,0.21712656787153267,0.21712656787153267,0,0,0,0.4230089208127092,0.20588235294117652,-0.21712656787153267,<0.2,0.2-0.4
0f61615b-11ab-420f-a8f8-64bc512b5729_1,0.0778374852469754,0.2941176470588235,0.2162801618118481,0.2162801618118481,0,0,0,0.4221625147530246,0.20588235294117652,-0.21628016181184806,<0.2,0.2-0.4
392215f8-061c-4f38-ad80-40abe059ea09_0,0.0207403146842124,0.2368421052631578,0.2161017905789454,0.2161017905789454,0,0,0,0.4792596853157876,0.2631578947368422,-0.2161017905789454,<0.2,0.2-0.4
f285d740-9481-4972-b27f-62838e9170a3_0,0.802848548497889,0.5882352941176471,-0.21461325438024192,0.21461325438024192,1,1,0,0.302848548497889,0.08823529411764708,-0.21461325438024192,>0.8,0.4-0.6
1f4517c8-4669-43c4-af26-f54954d512bc_1,0.2029897187159237,0.4174757281553398,0.2144860094394161,0.2144860094394161,0,0,0,0.2970102812840763,0.08252427184466021,-0.2144860094394161,0.2-0.4,0.4-0.6
a02e5f5b-5beb-4bd6-9172-c383239b1a22_1,0.2033125678337418,0.4174757281553398,0.214163160321598,0.214163160321598,0,0,0,0.2966874321662582,0.08252427184466021,-0.214163160321598,0.2-0.4,0.4-0.6
2715f1e9-c774-430c-b4f1-e5a94a6fe538_0,0.0800893993612092,0.2941176470588235,0.2140282476976143,0.2140282476976143,0,0,0,0.4199106006387908,0.20588235294117652,-0.2140282476976143,<0.2,0.2-0.4
372c22c7-451e-4691-9842-b7c8e94f14e4_1,0.022947393374872,0.2368421052631578,0.2138947118882858,0.2138947118882858,0,0,0,0.477052606625128,0.2631578947368422,-0.2138947118882858,<0.2,0.2-0.4
ef915025-f26f-4d9a-b419-cddcb95eb8b9_0,0.023363248757618,0.2368421052631578,0.2134788565055398,0.2134788565055398,0,0,0,0.47663675124238203,0.2631578947368422,-0.21347885650553983,<0.2,0.2-0.4
ff497fd2-01f4-4487-b7d0-68a946c8c2bd_0,0.024212747353814,0.2368421052631578,0.21262935790934379,0.21262935790934379,0,0,0,0.475787252646186,0.2631578947368422,-0.21262935790934379,<0.2,0.2-0.4
42cdb2eb-7170-45a7-854a-a8513dccd60a_0,0.024273246814332,0.2368421052631578,0.2125688584488258,0.2125688584488258,0,0,0,0.475726753185668,0.2631578947368422,-0.21256885844882578,<0.2,0.2-0.4
ea539d8f-9973-418d-82f2-a522b86c35ad_1,0.082194847044581,0.2941176470588235,0.2119228000142425,0.2119228000142425,0,0,0,0.417805152955419,0.20588235294117652,-0.21192280001424246,<0.2,0.2-0.4
ad0e50e4-2e9a-469d-b186-b4398114a9ab_0,0.025049000396358,0.2368421052631578,0.2117931048667998,0.2117931048667998,0,0,0,0.474950999603642,0.2631578947368422,-0.2117931048667998,<0.2,0.2-0.4
6f383d19-2923-4796-8af4-9f6fcf6eef7a_1,0.1703045434153851,0.3818181818181818,0.2115136384027967,0.2115136384027967,0,0,0,0.3296954565846149,0.11818181818181822,-0.2115136384027967,<0.2,0.2-0.4
508419c6-776c-4834-985c-ba4b768c11f1_0,0.0827175083741891,0.2941176470588235,0.21140013868463436,0.21140013868463436,0,0,0,0.4172824916258109,0.20588235294117652,-0.21140013868463436,<0.2,0.2-0.4
bf52e291-7be8-4ee2-9026-95495cd4ffbc_0,0.0833452304104833,0.2941176470588235,0.21077241664834018,0.21077241664834018,0,0,0,0.4166547695895167,0.20588235294117652,-0.21077241664834018,<0.2,0.2-0.4
0f61615b-11ab-420f-a8f8-64bc512b5729_0,0.0260887460461887,0.2368421052631578,0.21075335921696908,0.21075335921696908,0,0,0,0.4739112539538113,0.2631578947368422,-0.21075335921696908,<0.2,0.2-0.4
149fab4b-3161-4848-b741-9ee1ff537c56_1,0.0268151286806164,0.2368421052631578,0.2100269765825414,0.2100269765825414,0,0,0,0.4731848713193836,0.2631578947368422,-0.21002697658254138,<0.2,0.2-0.4
febd5ef6-c3a1-4588-ac58-db9ed23c4b8e_1,0.0268893523313791,0.2368421052631578,0.2099527529317787,0.2099527529317787,0,0,0,0.4731106476686209,0.2631578947368422,-0.20995275293177867,<0.2,0.2-0.4
8d4544bf-dfd1-4b71-87b3-c4cfab163c48_0,0.1719154733813733,0.3818181818181818,0.20990270843680847,0.20990270843680847,0,0,0,0.3280845266186267,0.11818181818181822,-0.20990270843680847,<0.2,0.2-0.4
de7c0074-faad-477f-94ee-e331c0f8b744_1,0.0269925810212967,0.2368421052631578,0.2098495242418611,0.2098495242418611,0,0,0,0.4730074189787033,0.2631578947368422,-0.2098495242418611,<0.2,0.2-0.4
440d3878-43d2-413b-a47a-bde7c874b822_0,0.0270925906735547,0.2368421052631578,0.2097495145896031,0.2097495145896031,0,0,0,0.4729074093264453,0.2631578947368422,-0.20974951458960311,<0.2,0.2-0.4
a6849f30-1b4b-4811-8c0d-d4d13ae67abf_1,0.08457639294301,0.2941176470588235,0.20954125411581348,0.20954125411581348,0,0,0,0.41542360705699,0.20588235294117652,-0.20954125411581348,<0.2,0.2-0.4
31b71579-b03c-427a-9b31-fe3e840a1c1f_1,0.0276459297091091,0.2368421052631578,0.2091961755540487,0.2091961755540487,0,0,0,0.4723540702908909,0.2631578947368422,-0.20919617555404868,<0.2,0.2-0.4
cd252474-573d-4324-8d94-1d8fbb5668f5_1,0.0285436444954992,0.2368421052631578,0.2082984607676586,0.2082984607676586,0,0,0,0.4714563555045008,0.2631578947368422,-0.20829846076765862,<0.2,0.2-0.4
0a064bb8-c0be-4f9c-8a2d-a06a688ec456_1,0.0291287369914505,0.2368421052631578,0.2077133682717073,0.2077133682717073,0,0,0,0.4708712630085495,0.2631578947368422,-0.20771336827170728,<0.2,0.2-0.4
70e10f81-9491-40b8-958b-3a64849f341a_0,0.0294315585500745,0.2368421052631578,0.2074105467130833,0.2074105467130833,0,0,0,0.4705684414499255,0.2631578947368422,-0.2074105467130833,<0.2,0.2-0.4
bf5ca4ff-aaa7-4353-92f3-2ab0f0402513_0,0.087103065288495,0.2941176470588235,0.2070145817703285,0.2070145817703285,0,0,0,0.412896934711505,0.20588235294117652,-0.2070145817703285,<0.2,0.2-0.4
f285d740-9481-4972-b27f-62838e9170a3_1,0.0301147063034422,0.2368421052631578,0.2067273989597156,0.2067273989597156,0,0,0,0.4698852936965578,0.2631578947368422,-0.2067273989597156,<0.2,0.2-0.4
d40c3b8f-9cdf-4406-920f-643b7689ec32_1,0.0303208046249665,0.2368421052631578,0.2065213006381913,0.2065213006381913,0,0,0,0.4696791953750335,0.2631578947368422,-0.2065213006381913,<0.2,0.2-0.4
ee460d90-2d45-43c3-a93f-745d25d13b7d_1,0.0304218374774818,0.2368421052631578,0.206420267785676,0.206420267785676,0,0,0,0.4695781625225182,0.2631578947368422,-0.20642026778567601,<0.2,0.2-0.4
b3a64a35-d56f-4b7e-9a13-9fd42ae7e716_1,0.0306344813529062,0.2368421052631578,0.2062076239102516,0.2062076239102516,0,0,0,0.4693655186470938,0.2631578947368422,-0.2062076239102516,<0.2,0.2-0.4
c6024f76-24d4-4cef-8a9c-18aa6bf76cb5_1,0.0306425110179165,0.2368421052631578,0.2061995942452413,0.2061995942452413,0,0,0,0.4693574889820835,0.2631578947368422,-0.2061995942452413,<0.2,0.2-0.4
cbcbdf86-b695-4edd-b116-1c4b45fe66a1_0,0.0307374005155252,0.2368421052631578,0.2061047047476326,0.2061047047476326,0,0,0,0.4692625994844748,0.2631578947368422,-0.2061047047476326,<0.2,0.2-0.4
8d70c292-550c-4ad7-a11c-a6cecc3e3a07_1,0.030859072538839,0.2368421052631578,0.2059830327243188,0.2059830327243188,0,0,0,0.469140927461161,0.2631578947368422,-0.20598303272431878,<0.2,0.2-0.4
fdab5384-1e3a-415f-9d9a-deaa38ef5996_1,0.0312706993419839,0.2368421052631578,0.2055714059211739,0.2055714059211739,0,0,0,0.4687293006580161,0.2631578947368422,-0.2055714059211739,<0.2,0.2-0.4
d87215a5-fbac-4ff7-84f4-e3bc7ff880c0_0,0.088547543882359,0.2941176470588235,0.20557010317646449,0.20557010317646449,0,0,0,0.41145245611764103,0.20588235294117652,-0.2055701031764645,<0.2,0.2-0.4
83da85f4-a1fd-4e39-845f-4c047985353d_1,0.7935612312318886,0.5882352941176471,-0.20532593711424152,0.20532593711424152,1,1,0,0.2935612312318886,0.08823529411764708,-0.20532593711424152,0.6-0.8,0.4-0.6
19c1f109-a8cf-41f4-9d6b-78b29b3a02fa_1,0.0324081456390892,0.2368421052631578,0.2044339596240686,0.2044339596240686,0,0,0,0.4675918543609108,0.2631578947368422,-0.20443395962406857,<0.2,0.2-0.4
e07f74fd-d66f-45b3-87b1-178e36819056_0,0.0329106051991085,0.2368421052631578,0.2039315000640493,0.2039315000640493,0,0,0,0.4670893948008915,0.2631578947368422,-0.2039315000640493,<0.2,0.2-0.4
1dfe1d64-4156-4420-b105-84729b09053f_0,0.0905130742075286,0.2941176470588235,0.20360457285129488,0.20360457285129488,0,0,0,0.40948692579247137,0.20588235294117652,-0.20360457285129485,<0.2,0.2-0.4
dabca6bc-9b5c-49fe-a652-bac477aabd4c_0,0.0333291434842204,0.2368421052631578,0.2035129617789374,0.2035129617789374,0,0,0,0.4666708565157796,0.2631578947368422,-0.2035129617789374,<0.2,0.2-0.4
531096a3-46b7-440a-9bde-f68f0375d485_1,0.0338055888043379,0.2368421052631578,0.2030365164588199,0.2030365164588199,0,0,0,0.4661944111956621,0.2631578947368422,-0.20303651645881987,<0.2,0.2-0.4
25b9570a-1e3e-4db3-965c-f634cb2236df_1,0.0341586721694349,0.2368421052631578,0.2026834330937229,0.2026834330937229,0,0,0,0.4658413278305651,0.2631578947368422,-0.2026834330937229,<0.2,0.2-0.4
f46ac17e-8d05-4f65-88fd-8c32af7d59db_1,0.7907914759363496,0.5882352941176471,-0.2025561818187025,0.2025561818187025,1,1,0,0.2907914759363496,0.08823529411764708,-0.2025561818187025,0.6-0.8,0.4-0.6
de0518b4-dc8e-4394-adde-b68ac6e4019e_1,0.1795536750418764,0.3818181818181818,0.2022645067763054,0.2022645067763054,0,0,0,0.32044632495812364,0.11818181818181822,-0.20226450677630542,<0.2,0.2-0.4
be223158-31c2-43a8-a6b2-33789c1666e7_0,0.034867225022897,0.2368421052631578,0.2019748802402608,0.2019748802402608,0,0,0,0.465132774977103,0.2631578947368422,-0.20197488024026078,<0.2,0.2-0.4
e490d761-bee0-41e4-8358-d9d0b0977050_1,0.0349033321311293,0.2368421052631578,0.20193877313202852,0.20193877313202852,0,0,0,0.4650966678688707,0.2631578947368422,-0.20193877313202852,<0.2,0.2-0.4
b605ca3c-7e49-44c2-ad74-4551bf71e033_1,0.0349984342197744,0.2368421052631578,0.2018436710433834,0.2018436710433834,0,0,0,0.4650015657802256,0.2631578947368422,-0.2018436710433834,<0.2,0.2-0.4
978b8003-436a-4761-bfa0-bc4eea1ac966_0,0.0924163637809662,0.2941176470588235,0.2017012832778573,0.2017012832778573,0,0,0,0.4075836362190338,0.20588235294117652,-0.2017012832778573,<0.2,0.2-0.4
de7c0074-faad-477f-94ee-e331c0f8b744_0,0.035294170250459,0.2368421052631578,0.2015479350126988,0.2015479350126988,0,0,0,0.464705829749541,0.2631578947368422,-0.2015479350126988,<0.2,0.2-0.4
8a5e4ced-338c-4afd-adce-4f7dfafb3a19_1,0.035631540087549,0.2368421052631578,0.2012105651756088,0.2012105651756088,0,0,0,0.464368459912451,0.2631578947368422,-0.2012105651756088,<0.2,0.2-0.4
0396d8a8-6f1b-437b-860e-2837683cb555_1,0.035662335038908,0.2368421052631578,0.2011797702242498,0.2011797702242498,0,0,0,0.464337664961092,0.2631578947368422,-0.20117977022424982,<0.2,0.2-0.4
8d4b195e-03c9-465b-8e61-cee34c48b82a_0,0.7889027336077069,0.5882352941176471,-0.20066743949005983,0.20066743949005983,1,1,0,0.2889027336077069,0.08823529411764708,-0.20066743949005983,0.6-0.8,0.4-0.6
d88664b0-a014-44cc-b6a7-090f5e032ed5_0,0.036903023125364,0.2368421052631578,0.1999390821377938,0.1999390821377938,0,0,0,0.463096976874636,0.2631578947368422,-0.19993908213779382,<0.2,0.2-0.4
401523a1-0790-4503-bb78-557a1bfaef35_1,0.0373506936504511,0.2368421052631578,0.1994914116127067,0.1994914116127067,0,0,0,0.4626493063495489,0.2631578947368422,-0.19949141161270673,<0.2,0.2-0.4
f2679836-89a4-4c08-80df-cc1d5dbb252b_0,0.0376518371260904,0.2368421052631578,0.1991902681370674,0.1991902681370674,0,0,0,0.4623481628739096,0.2631578947368422,-0.19919026813706742,<0.2,0.2-0.4
cc68e8a9-0732-48d4-b6d0-811d6d2cae0d_1,0.0379978096494164,0.2368421052631578,0.1988442956137414,0.1988442956137414,0,0,0,0.4620021903505836,0.2631578947368422,-0.1988442956137414,<0.2,0.2-0.4
4c8a14b3-0c8b-4b82-8b21-20ebee6e3bc6_0,0.0380151874110288,0.2368421052631578,0.198826917852129,0.198826917852129,0,0,0,0.46198481258897117,0.2631578947368422,-0.19882691785212897,<0.2,0.2-0.4
3e978a48-24af-49ef-a7e7-3c8143a2934f_1,0.0384968738832611,0.2368421052631578,0.1983452313798967,0.1983452313798967,0,0,0,0.4615031261167389,0.2631578947368422,-0.19834523137989668,<0.2,0.2-0.4
a9491aa4-2f4e-404c-835c-c7863a7ba067_1,0.0396537761993917,0.2368421052631578,0.1971883290637661,0.1971883290637661,0,0,0,0.4603462238006083,0.2631578947368422,-0.1971883290637661,<0.2,0.2-0.4
2fd28179-c129-4ea2-b077-69b9615e14bf_1,0.0398927232839548,0.2368421052631578,0.196949381979203,0.196949381979203,0,0,0,0.4601072767160452,0.2631578947368422,-0.19694938197920298,<0.2,0.2-0.4
0d33a0c5-63a1-4741-a7db-74ba3075b287_0,0.0401973432021259,0.2368421052631578,0.1966447620610319,0.1966447620610319,0,0,0,0.4598026567978741,0.2631578947368422,-0.19664476206103187,<0.2,0.2-0.4
ad0e50e4-2e9a-469d-b186-b4398114a9ab_1,0.040217866852464,0.2368421052631578,0.1966242384106938,0.1966242384106938,0,0,0,0.459782133147536,0.2631578947368422,-0.19662423841069382,<0.2,0.2-0.4
149fab4b-3161-4848-b741-9ee1ff537c56_0,0.0404605837114761,0.2368421052631578,0.1963815215516817,0.1963815215516817,0,0,0,0.4595394162885239,0.2631578947368422,-0.1963815215516817,<0.2,0.2-0.4
c8e0643a-cd97-47c7-ab26-5719e9e99b6b_0,0.0979131732593549,0.2941176470588235,0.1962044737994686,0.1962044737994686,0,0,0,0.4020868267406451,0.20588235294117652,-0.1962044737994686,<0.2,0.2-0.4
e6aa8356-9283-4110-a3b0-d871b00ea002_1,0.0409890753889402,0.2368421052631578,0.1958530298742176,0.1958530298742176,0,0,0,0.4590109246110598,0.2631578947368422,-0.1958530298742176,<0.2,0.2-0.4
4314acef-62dc-442f-945c-166319d6b5ca_1,0.0418494146441132,0.2368421052631578,0.1949926906190446,0.1949926906190446,0,0,0,0.4581505853558868,0.2631578947368422,-0.19499269061904462,<0.2,0.2-0.4
ee460d90-2d45-43c3-a93f-745d25d13b7d_0,0.0419224608610691,0.2368421052631578,0.1949196444020887,0.1949196444020887,0,0,0,0.4580775391389309,0.2631578947368422,-0.1949196444020887,<0.2,0.2-0.4
f295f7e2-37cd-44e5-a80e-8a57f47e5df0_1,0.0423805399925509,0.2368421052631578,0.1944615652706069,0.1944615652706069,0,0,0,0.45761946000744913,0.2631578947368422,-0.19446156527060693,<0.2,0.2-0.4
e54b91af-7795-4251-a1f9-fe7ada07712e_0,0.0424583895200805,0.2368421052631578,0.1943837157430773,0.1943837157430773,0,0,0,0.4575416104799195,0.2631578947368422,-0.19438371574307728,<0.2,0.2-0.4
ed88c11b-154b-4695-8908-c33abba3238f_0,0.0424678738060404,0.2368421052631578,0.1943742314571174,0.1943742314571174,0,0,0,0.4575321261939596,0.2631578947368422,-0.1943742314571174,<0.2,0.2-0.4
54462d7d-175b-44e1-8ce7-24f98541c9d1_1,0.0430120379495837,0.2368421052631578,0.1938300673135741,0.1938300673135741,0,0,0,0.4569879620504163,0.2631578947368422,-0.1938300673135741,<0.2,0.2-0.4
e54b91af-7795-4251-a1f9-fe7ada07712e_1,0.7819953863977296,0.5882352941176471,-0.1937600922800825,0.1937600922800825,1,1,0,0.2819953863977296,0.08823529411764708,-0.1937600922800825,0.6-0.8,0.4-0.6
b33ba65d-845e-4b09-90cc-36784a3542c8_1,0.0432112479025748,0.2368421052631578,0.193630857360583,0.193630857360583,0,0,0,0.4567887520974252,0.2631578947368422,-0.193630857360583,<0.2,0.2-0.4
654092be-eae8-4e39-bffc-1c4a6b8c5faf_1,0.0432594686092032,0.2368421052631578,0.1935826366539546,0.1935826366539546,0,0,0,0.4567405313907968,0.2631578947368422,-0.1935826366539546,<0.2,0.2-0.4
09edaa38-18ee-4541-8b85-68437097ac5a_0,0.0433548745568923,0.2368421052631578,0.1934872307062655,0.1934872307062655,0,0,0,0.4566451254431077,0.2631578947368422,-0.1934872307062655,<0.2,0.2-0.4
a57aab14-e7a8-4f83-a23a-553f36c89bcf_1,0.0436844803959698,0.2368421052631578,0.193157624867188,0.193157624867188,0,0,0,0.4563155196040302,0.2631578947368422,-0.19315762486718802,<0.2,0.2-0.4
ed4ffb8f-76a6-40a9-a51d-98011c49e5a7_0,0.1894309157129462,0.3818181818181818,0.19238726610523557,0.19238726610523557,0,0,0,0.31056908428705376,0.11818181818181822,-0.19238726610523554,<0.2,0.2-0.4
