ID,p_a,p_b,delta,abs_delta,pred_a,pred_b,crossed,conf_a,conf_b,conf_delta,zone_a,zone_b
e490d761-bee0-41e4-8358-d9d0b0977050_0,0.0568808019879982,0.3114754098360656,0.25459460784806737,0.25459460784806737,0,0,0,0.4431191980120018,0.1885245901639344,-0.25459460784806737,<0.2,0.2-0.4
8d4544bf-dfd1-4b71-87b3-c4cfab163c48_0,0.1719154733813733,0.4264705882352941,0.2545551148539208,0.2545551148539208,0,0,0,0.3280845266186267,0.0735294117647059,-0.2545551148539208,<0.2,0.4-0.6
9d7eb734-9f71-4ed3-8e13-dd0e4beba1e8_0,0.1757360662645406,0.4264705882352941,0.2507345219707535,0.2507345219707535,0,0,0,0.32426393373545936,0.0735294117647059,-0.25073452197075347,<0.2,0.4-0.6
d1a39319-6cba-4c7c-a7a9-af70c4dbcb49_0,0.1771347419984083,0.4264705882352941,0.2493358462368858,0.2493358462368858,0,0,0,0.3228652580015917,0.0735294117647059,-0.24933584623688582,<0.2,0.4-0.6
3e978a48-24af-49ef-a7e7-3c8143a2934f_0,0.0629647973349552,0.3114754098360656,0.2485106125011104,0.2485106125011104,0,0,0,0.4370352026650448,0.1885245901639344,-0.2485106125011104,<0.2,0.2-0.4
c95371c9-b02b-49eb-94f3-21f614845a46_1,0.0640496076703579,0.3114754098360656,0.2474258021657077,0.2474258021657077,0,0,0,0.4359503923296421,0.1885245901639344,-0.2474258021657077,<0.2,0.2-0.4
cebca8f6-7e7c-4c29-b2d1-79722bed5926_0,0.8767849134858833,0.6296296296296297,-0.24715528385625363,0.24715528385625363,1,1,0,0.3767849134858833,0.12962962962962965,-0.24715528385625363,>0.8,0.6-0.8
de0518b4-dc8e-4394-adde-b68ac6e4019e_1,0.1795536750418764,0.4264705882352941,0.24691691319341771,0.24691691319341771,0,0,0,0.32044632495812364,0.0735294117647059,-0.24691691319341774,<0.2,0.4-0.6
0c498607-5d40-4cc7-9f66-c4d384665129_1,0.1805637492183923,0.4264705882352941,0.2459068390169018,0.2459068390169018,0,0,0,0.3194362507816077,0.0735294117647059,-0.2459068390169018,<0.2,0.4-0.6
e41c52de-ae46-4465-af08-c1ee5a8aa31f_0,0.8751355044030986,0.6296296296296297,-0.24550587477346897,0.24550587477346897,1,1,0,0.3751355044030986,0.12962962962962965,-0.24550587477346897,>0.8,0.6-0.8
0ff34fd3-80a0-4dc6-9ba1-64f12e797438_0,0.0660313112165027,0.3114754098360656,0.2454440986195629,0.2454440986195629,0,0,0,0.4339686887834973,0.1885245901639344,-0.2454440986195629,<0.2,0.2-0.4
6e1ffbba-cea5-492f-802d-e4a64895c617_1,0.067176910360653,0.3114754098360656,0.2442984994754126,0.2442984994754126,0,0,0,0.432823089639347,0.1885245901639344,-0.2442984994754126,<0.2,0.2-0.4
f0cdca4a-a66f-4dfa-b3b4-7e13fc330b4b_0,0.8738324227261277,0.6296296296296297,-0.24420279309649806,0.24420279309649806,1,1,0,0.3738324227261277,0.12962962962962965,-0.24420279309649806,>0.8,0.6-0.8
fd622e92-35bf-4a6a-a15b-f82bac4f5704_0,0.0675566413803627,0.3114754098360656,0.24391876845570287,0.24391876845570287,0,0,0,0.4324433586196373,0.1885245901639344,-0.24391876845570287,<0.2,0.2-0.4
f523fe7d-790b-4dfa-abd7-460ce34b90c6_1,0.0685849116652862,0.3114754098360656,0.2428904981707794,0.2428904981707794,0,0,0,0.4314150883347138,0.1885245901639344,-0.2428904981707794,<0.2,0.2-0.4
070d0179-0560-4a65-ab89-7d93e1ae13a6_0,0.0710224669225091,0.3114754098360656,0.24045294291355648,0.24045294291355648,0,0,0,0.42897753307749087,0.1885245901639344,-0.24045294291355646,<0.2,0.2-0.4
326d2106-fb16-4c17-87da-73b5bcf02e24_0,0.0715841223713834,0.3114754098360656,0.2398912874646822,0.2398912874646822,0,0,0,0.4284158776286166,0.1885245901639344,-0.2398912874646822,<0.2,0.2-0.4
43c13fc9-9983-459a-a178-da43718a7804_0,0.071967955784658,0.3114754098360656,0.23950745405140758,0.23950745405140758,0,0,0,0.428032044215342,0.1885245901639344,-0.2395074540514076,<0.2,0.2-0.4
ed4ffb8f-76a6-40a9-a51d-98011c49e5a7_0,0.1894309157129462,0.4264705882352941,0.2370396725223479,0.2370396725223479,0,0,0,0.31056908428705376,0.0735294117647059,-0.23703967252234787,<0.2,0.4-0.6
a61be6b8-1f1d-4b22-ac8d-25eb621b4007_1,0.0754484629026895,0.3114754098360656,0.23602694693337609,0.23602694693337609,0,0,0,0.4245515370973105,0.1885245901639344,-0.2360269469333761,<0.2,0.2-0.4
6223e51f-0bfd-47fa-beee-a61442806520_0,0.0774676594235801,0.3114754098360656,0.2340077504124855,0.2340077504124855,0,0,0,0.4225323405764199,0.1885245901639344,-0.2340077504124855,<0.2,0.2-0.4
0f61615b-11ab-420f-a8f8-64bc512b5729_1,0.0778374852469754,0.3114754098360656,0.2336379245890902,0.2336379245890902,0,0,0,0.4221625147530246,0.1885245901639344,-0.23363792458909016,<0.2,0.2-0.4
359e808e-d46c-43cf-a8db-eb2dc6b980f4_1,0.0789823664661963,0.3114754098360656,0.23249304336986928,0.23249304336986928,0,0,0,0.4210176335338037,0.1885245901639344,-0.2324930433698693,<0.2,0.2-0.4
ee770362-e122-4ecd-a0ed-7208db9ee57a_1,0.1940660257584197,0.4264705882352941,0.2324045624768744,0.2324045624768744,0,0,0,0.3059339742415803,0.0735294117647059,-0.2324045624768744,<0.2,0.4-0.6
de70a944-ff8b-4311-92b2-eb048a5a6df9_0,0.8618601481371398,0.6296296296296297,-0.2322305185075102,0.2322305185075102,1,1,0,0.36186014813713985,0.12962962962962965,-0.2322305185075102,>0.8,0.6-0.8
2715f1e9-c774-430c-b4f1-e5a94a6fe538_0,0.0800893993612092,0.3114754098360656,0.2313860104748564,0.2313860104748564,0,0,0,0.4199106006387908,0.1885245901639344,-0.2313860104748564,<0.2,0.2-0.4
392215f8-061c-4f38-ad80-40abe059ea09_1,0.0805703354922854,0.3114754098360656,0.2309050743437802,0.2309050743437802,0,0,0,0.4194296645077146,0.1885245901639344,-0.23090507434378016,<0.2,0.2-0.4
ea539d8f-9973-418d-82f2-a522b86c35ad_1,0.082194847044581,0.3114754098360656,0.2292805627914846,0.2292805627914846,0,0,0,0.417805152955419,0.1885245901639344,-0.22928056279148457,<0.2,0.2-0.4
508419c6-776c-4834-985c-ba4b768c11f1_0,0.0827175083741891,0.3114754098360656,0.22875790146187647,0.22875790146187647,0,0,0,0.4172824916258109,0.1885245901639344,-0.22875790146187647,<0.2,0.2-0.4
7021cd57-50ae-48f0-b592-ce4d4f52bcb3_1,0.1979296964069956,0.4264705882352941,0.2285408918282985,0.2285408918282985,0,0,0,0.3020703035930044,0.0735294117647059,-0.2285408918282985,<0.2,0.4-0.6
e54b91af-7795-4251-a1f9-fe7ada07712e_1,0.7819953863977296,0.5540540540540541,-0.22794133234367553,0.22794133234367553,1,1,0,0.2819953863977296,0.05405405405405406,-0.22794133234367553,0.6-0.8,0.4-0.6
10af2499-49b5-4582-aece-24e68b2739a4_0,0.0842365017557822,0.3114754098360656,0.22723890808028338,0.22723890808028338,0,0,0,0.41576349824421777,0.1885245901639344,-0.22723890808028335,<0.2,0.2-0.4
a6849f30-1b4b-4811-8c0d-d4d13ae67abf_1,0.08457639294301,0.3114754098360656,0.22689901689305558,0.22689901689305558,0,0,0,0.41542360705699,0.1885245901639344,-0.22689901689305558,<0.2,0.2-0.4
8e08566b-b28c-4394-9e23-b3c6835967b3_0,0.8560498856727474,0.6296296296296297,-0.22642025604311777,0.22642025604311777,1,1,0,0.3560498856727474,0.12962962962962965,-0.22642025604311777,>0.8,0.6-0.8
f8fe594d-1a89-4d28-9f1c-77ce81e6e4a8_1,0.0851881061534054,0.3114754098360656,0.2262873036826602,0.2262873036826602,0,0,0,0.4148118938465946,0.1885245901639344,-0.2262873036826602,<0.2,0.2-0.4
080fbaef-ed3d-4414-8c3f-651d4885a6d5_1,0.1588238835099698,0.3846153846153846,0.2257915011054148,0.2257915011054148,0,0,0,0.3411761164900302,0.11538461538461542,-0.2257915011054148,<0.2,0.2-0.4
bf5ca4ff-aaa7-4353-92f3-2ab0f0402513_0,0.087103065288495,0.3114754098360656,0.2243723445475706,0.2243723445475706,0,0,0,0.412896934711505,0.1885245901639344,-0.2243723445475706,<0.2,0.2-0.4
1f4517c8-4669-43c4-af26-f54954d512bc_1,0.2029897187159237,0.4264705882352941,0.2234808695193704,0.2234808695193704,0,0,0,0.2970102812840763,0.0735294117647059,-0.2234808695193704,0.2-0.4,0.4-0.6
d87215a5-fbac-4ff7-84f4-e3bc7ff880c0_0,0.088547543882359,0.3114754098360656,0.2229278659537066,0.2229278659537066,0,0,0,0.41145245611764103,0.1885245901639344,-0.22292786595370662,<0.2,0.2-0.4
a02e5f5b-5beb-4bd6-9172-c383239b1a22_0,0.0898865511733944,0.3114754098360656,0.2215888586626712,0.2215888586626712,0,0,0,0.4101134488266056,0.1885245901639344,-0.2215888586626712,<0.2,0.2-0.4
1dfe1d64-4156-4420-b105-84729b09053f_0,0.0905130742075286,0.3114754098360656,0.22096233562853698,0.22096233562853698,0,0,0,0.40948692579247137,0.1885245901639344,-0.22096233562853695,<0.2,0.2-0.4
b33ba65d-845e-4b09-90cc-36784a3542c8_0,0.0906220486927455,0.3114754098360656,0.2208533611433201,0.2208533611433201,0,0,0,0.4093779513072545,0.1885245901639344,-0.2208533611433201,<0.2,0.2-0.4
fd622e92-35bf-4a6a-a15b-f82bac4f5704_1,0.8503527995867193,0.6296296296296297,-0.22072316995708963,0.22072316995708963,1,1,0,0.3503527995867193,0.12962962962962965,-0.22072316995708963,>0.8,0.6-0.8
978b8003-436a-4761-bfa0-bc4eea1ac966_0,0.0924163637809662,0.3114754098360656,0.2190590460550994,0.2190590460550994,0,0,0,0.4075836362190338,0.1885245901639344,-0.2190590460550994,<0.2,0.2-0.4
6e1ffbba-cea5-492f-802d-e4a64895c617_0,0.093677602380338,0.3114754098360656,0.21779780745572758,0.21779780745572758,0,0,0,0.406322397619662,0.1885245901639344,-0.21779780745572758,<0.2,0.2-0.4
36b25608-f62c-460b-8f33-1f13392742eb_0,0.846322719443727,0.6296296296296297,-0.2166930898140973,0.2166930898140973,1,1,0,0.34632271944372695,0.12962962962962965,-0.2166930898140973,>0.8,0.6-0.8
61a25017-fa88-409f-9616-00c9c6c40830_0,0.2111556101842644,0.4264705882352941,0.2153149780510297,0.2153149780510297,0,0,0,0.28884438981573557,0.0735294117647059,-0.21531497805102967,0.2-0.4,0.4-0.6
0c498607-5d40-4cc7-9f66-c4d384665129_0,0.7686805587481851,0.5540540540540541,-0.21462650469413103,0.21462650469413103,1,1,0,0.2686805587481851,0.05405405405405406,-0.21462650469413103,0.6-0.8,0.4-0.6
94db9a77-5183-4c34-95d3-73643d91fb79_1,0.0969735319067657,0.3114754098360656,0.21450187792929987,0.21450187792929987,0,0,0,0.4030264680932343,0.1885245901639344,-0.21450187792929987,<0.2,0.2-0.4
3707414f-1fcf-4d47-8aa8-b62deb76ea2d_0,0.2121438337422753,0.4264705882352941,0.2143267544930188,0.2143267544930188,0,0,0,0.2878561662577247,0.0735294117647059,-0.2143267544930188,0.2-0.4,0.4-0.6
6f383d19-2923-4796-8af4-9f6fcf6eef7a_1,0.1703045434153851,0.3846153846153846,0.2143108411999995,0.2143108411999995,0,0,0,0.3296954565846149,0.11538461538461542,-0.2143108411999995,<0.2,0.2-0.4
c8e0643a-cd97-47c7-ab26-5719e9e99b6b_0,0.0979131732593549,0.3114754098360656,0.2135622365767107,0.2135622365767107,0,0,0,0.4020868267406451,0.1885245901639344,-0.2135622365767107,<0.2,0.2-0.4
64a38a90-97ed-4b1b-88bb-020e4ecacf9e_1,0.7655094666868035,0.5540540540540541,-0.21145541263274947,0.21145541263274947,1,1,0,0.26550946668680353,0.05405405405405406,-0.21145541263274947,0.6-0.8,0.4-0.6
3be8e8cb-3fa0-42f0-86be-621e6a86d851_1,0.7647334663408176,0.5540540540540541,-0.21067941228676357,0.21067941228676357,1,1,0,0.2647334663408176,0.05405405405405406,-0.21067941228676357,0.6-0.8,0.4-0.6
61a25017-fa88-409f-9616-00c9c6c40830_1,0.1022124404672489,0.3114754098360656,0.2092629693688167,0.2092629693688167,0,0,0,0.39778755953275113,0.1885245901639344,-0.20926296936881672,<0.2,0.2-0.4
695425eb-86d7-4174-bf78-8d7966de5d00_1,0.1042537157555851,0.3114754098360656,0.20722169408048047,0.20722169408048047,0,0,0,0.3957462842444149,0.1885245901639344,-0.20722169408048047,<0.2,0.2-0.4
4c6d2fcc-61b9-4db7-b591-1657a0a4416e_0,0.760432931728745,0.5540540540540541,-0.20637887767469099,0.20637887767469099,1,1,0,0.26043293172874504,0.05405405405405406,-0.20637887767469099,0.6-0.8,0.4-0.6
64a38a90-97ed-4b1b-88bb-020e4ecacf9e_0,0.1056348186605608,0.3114754098360656,0.2058405911755048,0.2058405911755048,0,0,0,0.3943651813394392,0.1885245901639344,-0.2058405911755048,<0.2,0.2-0.4
f34b7f20-1123-47b2-997c-15671b9473b3_0,0.1056709297123285,0.3114754098360656,0.2058044801237371,0.2058044801237371,0,0,0,0.3943290702876715,0.1885245901639344,-0.2058044801237371,<0.2,0.2-0.4
ff64160e-dab4-4e38-8f5d-788b00994ab2_0,0.8345927042138743,0.6296296296296297,-0.20496307458424468,0.20496307458424468,1,1,0,0.3345927042138743,0.12962962962962965,-0.20496307458424468,>0.8,0.6-0.8
070d0179-0560-4a65-ab89-7d93e1ae13a6_1,0.1068590253807049,0.3114754098360656,0.20461638445536068,0.20461638445536068,0,0,0,0.3931409746192951,0.1885245901639344,-0.20461638445536068,<0.2,0.2-0.4
734a2215-5f4c-42e0-95bc-c4d5cac5c6e4_0,0.8336285288971169,0.6296296296296297,-0.20399889926748727,0.20399889926748727,1,1,0,0.3336285288971169,0.12962962962962965,-0.20399889926748727,>0.8,0.6-0.8
48bc01aa-c3dd-4cfe-a261-d901f96f7380_1,0.108064733220589,0.3114754098360656,0.20341067661547657,0.20341067661547657,0,0,0,0.391935266779411,0.1885245901639344,-0.20341067661547657,<0.2,0.2-0.4
ea49e7f0-640d-4db6-becf-8c6521d3b8e0_1,0.1081557302695286,0.3114754098360656,0.203319679566537,0.203319679566537,0,0,0,0.3918442697304714,0.1885245901639344,-0.20331967956653696,<0.2,0.2-0.4
bba29cbd-96c8-4604-a976-48dae5a46fd8_0,0.75661295943153,0.5540540540540541,-0.2025589053774759,0.2025589053774759,1,1,0,0.25661295943152995,0.05405405405405406,-0.2025589053774759,0.6-0.8,0.4-0.6
2afcda46-6d32-4572-8974-b3b53ce40ea5_0,0.2253782063712039,0.4264705882352941,0.2010923818640902,0.2010923818640902,0,0,0,0.27462179362879613,0.0735294117647059,-0.20109238186409023,0.2-0.4,0.4-0.6
bf52e291-7be8-4ee2-9026-95495cd4ffbc_1,0.1105478497508127,0.3114754098360656,0.2009275600852529,0.2009275600852529,0,0,0,0.38945215024918733,0.1885245901639344,-0.20092756008525292,<0.2,0.2-0.4
080fbaef-ed3d-4414-8c3f-651d4885a6d5_0,0.0601667106324373,0.2607053473991412,0.2005386367667039,0.2005386367667039,0,0,0,0.4398332893675627,0.2392946526008588,-0.20053863676670391,<0.2,0.2-0.4
a4d301c7-8c0e-48a7-81fa-869b3cbbe48a_0,0.829853842780013,0.6296296296296297,-0.2002242131503833,0.2002242131503833,1,1,0,0.32985384278001295,0.12962962962962965,-0.2002242131503833,>0.8,0.6-0.8
bf5ca4ff-aaa7-4353-92f3-2ab0f0402513_1,0.2291491865108985,0.4264705882352941,0.1973214017243956,0.1973214017243956,0,0,0,0.2708508134891015,0.0735294117647059,-0.1973214017243956,0.2-0.4,0.4-0.6
0c8c39e5-266f-4e4f-98ed-755c5dfc9029_0,0.2314141804297087,0.4264705882352941,0.1950564078055854,0.1950564078055854,0,0,0,0.26858581957029126,0.0735294117647059,-0.19505640780558536,0.2-0.4,0.4-0.6
cca398ad-9e5f-4510-b05d-e793ce45bc2a_1,0.2320851000305111,0.4264705882352941,0.194385488204783,0.194385488204783,0,0,0,0.2679148999694889,0.0735294117647059,-0.19438548820478302,0.2-0.4,0.4-0.6
a06d2197-0cd1-42f5-81d2-7a209e71d8e9_1,0.2344210147964907,0.4264705882352941,0.1920495734388034,0.1920495734388034,0,0,0,0.2655789852035093,0.0735294117647059,-0.1920495734388034,0.2-0.4,0.4-0.6
c8e0643a-cd97-47c7-ab26-5719e9e99b6b_1,0.2367988469021307,0.4264705882352941,0.1896717413331634,0.1896717413331634,0,0,0,0.2632011530978693,0.0735294117647059,-0.1896717413331634,0.2-0.4,0.4-0.6
c6ed008c-04dc-4313-83ee-47aa3687c4c7_0,0.8189148302503761,0.6296296296296297,-0.1892852006207465,0.1892852006207465,1,1,0,0.31891483025037615,0.12962962962962965,-0.1892852006207465,>0.8,0.6-0.8
271f3adf-af70-4501-8f16-4deabfc6541e_0,0.2374759092230312,0.4264705882352941,0.1889946790122629,0.1889946790122629,0,0,0,0.2625240907769688,0.0735294117647059,-0.1889946790122629,0.2-0.4,0.4-0.6
8702350d-214c-40a7-9a6b-3c07e35ac00e_0,0.1233781310022129,0.3114754098360656,0.1880972788338527,0.1880972788338527,0,0,0,0.3766218689977871,0.1885245901639344,-0.1880972788338527,<0.2,0.2-0.4
261b8154-b455-4caa-b1b9-6a40a9bf48a6_0,0.8165809932428154,0.6296296296296297,-0.18695136361318576,0.18695136361318576,1,1,0,0.3165809932428154,0.12962962962962965,-0.18695136361318576,>0.8,0.6-0.8
ee770362-e122-4ecd-a0ed-7208db9ee57a_0,0.0152519169362386,0.1981132075471698,0.1828612906109312,0.1828612906109312,0,0,0,0.4847480830637614,0.30188679245283023,-0.18286129061093115,<0.2,<0.2
f8fe594d-1a89-4d28-9f1c-77ce81e6e4a8_0,0.2440350271720533,0.4264705882352941,0.1824355610632408,0.1824355610632408,0,0,0,0.2559649728279467,0.0735294117647059,-0.18243556106324083,0.2-0.4,0.4-0.6
25cd0022-4742-4a99-a685-0af1ca7f700c_1,0.0167153798478496,0.1981132075471698,0.1813978276993202,0.1813978276993202,0,0,0,0.4832846201521504,0.30188679245283023,-0.18139782769932017,<0.2,<0.2
7eff111f-27bb-4d82-9d9e-db44ac713db6_0,0.0172071536990543,0.1981132075471698,0.1809060538481155,0.1809060538481155,0,0,0,0.4827928463009457,0.30188679245283023,-0.18090605384811548,<0.2,<0.2
b198cff4-a33a-40a1-98be-2f86a50c5a68_0,0.1323488410502258,0.3114754098360656,0.1791265687858398,0.1791265687858398,0,0,0,0.3676511589497742,0.1885245901639344,-0.17912656878583977,<0.2,0.2-0.4
673a4209-d555-4517-b2e6-e7ca4c61bd13_1,0.1326240723341791,0.3114754098360656,0.17885133750188648,0.17885133750188648,0,0,0,0.3673759276658209,0.1885245901639344,-0.17885133750188648,<0.2,0.2-0.4
5bc6c1cb-8f3e-45cd-8284-e95d245a1e71_0,0.0200034941760924,0.1981132075471698,0.1781097133710774,0.1781097133710774,0,0,0,0.4799965058239076,0.30188679245283023,-0.1781097133710774,<0.2,<0.2
64085b9f-e9de-4c47-8a9d-902359a4aa4c_0,0.2488680191216058,0.4264705882352941,0.1776025691136883,0.1776025691136883,0,0,0,0.25113198087839417,0.0735294117647059,-0.17760256911368827,0.2-0.4,0.4-0.6
4c6a2a4b-95ec-46d3-ad18-fa2b8e1e5279_0,0.8070185586624447,0.6296296296296297,-0.177388929032815,0.177388929032815,1,1,0,0.30701855866244465,0.12962962962962965,-0.177388929032815,>0.8,0.6-0.8
392215f8-061c-4f38-ad80-40abe059ea09_0,0.0207403146842124,0.1981132075471698,0.1773728928629574,0.1773728928629574,0,0,0,0.4792596853157876,0.30188679245283023,-0.17737289286295738,<0.2,<0.2
f34b7f20-1123-47b2-997c-15671b9473b3_1,0.2496602806143191,0.4264705882352941,0.176810307620975,0.176810307620975,0,0,0,0.2503397193856809,0.0735294117647059,-0.176810307620975,0.2-0.4,0.4-0.6
bfd874c1-e50a-4ffc-9cfd-1ab31cd01f2e_0,0.7308353582309424,0.5540540540540541,-0.1767813041768883,0.1767813041768883,1,1,0,0.23083535823094237,0.05405405405405406,-0.1767813041768883,0.6-0.8,0.4-0.6
25b9570a-1e3e-4db3-965c-f634cb2236df_0,0.0218186386003251,0.1981132075471698,0.1762945689468447,0.1762945689468447,0,0,0,0.4781813613996749,0.30188679245283023,-0.17629456894684464,<0.2,<0.2
48cd526e-46cd-4749-bff7-397f061adb61_0,0.8058122914769467,0.6296296296296297,-0.176182661847317,0.176182661847317,1,1,0,0.30581229147694666,0.12962962962962965,-0.176182661847317,>0.8,0.6-0.8
9ae39d95-f88c-4c52-b534-0ed616015842_0,0.0220531822128358,0.1981132075471698,0.17606002533433399,0.17606002533433399,0,0,0,0.4779468177871642,0.30188679245283023,-0.17606002533433396,<0.2,<0.2
f523fe7d-790b-4dfa-abd7-460ce34b90c6_0,0.8053767649513033,0.6296296296296297,-0.17574713532167363,0.17574713532167363,1,1,0,0.3053767649513033,0.12962962962962965,-0.17574713532167363,>0.8,0.6-0.8
a7ac09ac-3f3d-4774-80e7-1c23bb17f17b_0,0.0231222306578103,0.1981132075471698,0.1749909768893595,0.1749909768893595,0,0,0,0.47687776934218973,0.30188679245283023,-0.1749909768893595,<0.2,<0.2
ef915025-f26f-4d9a-b419-cddcb95eb8b9_0,0.023363248757618,0.1981132075471698,0.1747499587895518,0.1747499587895518,0,0,0,0.47663675124238203,0.30188679245283023,-0.1747499587895518,<0.2,<0.2
0bf82b22-7e43-4631-8bfb-81e3e3b75d2d_0,0.0242710783764509,0.1981132075471698,0.1738421291707189,0.1738421291707189,0,0,0,0.4757289216235491,0.30188679245283023,-0.17384212917071884,<0.2,<0.2
42cdb2eb-7170-45a7-854a-a8513dccd60a_0,0.024273246814332,0.1981132075471698,0.1738399607328378,0.1738399607328378,0,0,0,0.475726753185668,0.30188679245283023,-0.17383996073283775,<0.2,<0.2
f285d740-9481-4972-b27f-62838e9170a3_0,0.802848548497889,0.6296296296296297,-0.17321891886825935,0.17321891886825935,1,1,0,0.302848548497889,0.12962962962962965,-0.17321891886825935,>0.8,0.6-0.8
80a9ad86-e6dc-4f00-8304-2f71e871b4dd_1,0.0250947530390625,0.1981132075471698,0.1730184545081073,0.1730184545081073,0,0,0,0.4749052469609375,0.30188679245283023,-0.17301845450810727,<0.2,<0.2
fce16e7b-2e50-4730-a8c2-d99cc1b90efb_0,0.0256675058112446,0.1981132075471698,0.1724457017359252,0.1724457017359252,0,0,0,0.4743324941887554,0.30188679245283023,-0.17244570173592516,<0.2,<0.2
0f61615b-11ab-420f-a8f8-64bc512b5729_0,0.0260887460461887,0.1981132075471698,0.1720244615009811,0.1720244615009811,0,0,0,0.4739112539538113,0.30188679245283023,-0.17202446150098105,<0.2,<0.2
b750f4c8-5edb-4d22-bc0e-379dbe9bf13e_0,0.2546438562671441,0.4264705882352941,0.17182673196815001,0.17182673196815001,0,0,0,0.2453561437328559,0.0735294117647059,-0.17182673196815001,0.2-0.4,0.4-0.6
445f3ff0-aca2-46ee-8e67-2492e878605f_1,0.026315775616579,0.1981132075471698,0.1717974319305908,0.1717974319305908,0,0,0,0.473684224383421,0.30188679245283023,-0.17179743193059077,<0.2,<0.2
816300a9-3892-4dc6-b2c2-e96cc7d05e6b_0,0.0266926375590945,0.1981132075471698,0.17142056998807528,0.17142056998807528,0,0,0,0.4733073624409055,0.30188679245283023,-0.17142056998807526,<0.2,<0.2
149fab4b-3161-4848-b741-9ee1ff537c56_1,0.0268151286806164,0.1981132075471698,0.1712980788665534,0.1712980788665534,0,0,0,0.4731848713193836,0.30188679245283023,-0.17129807886655335,<0.2,<0.2
