ID,p_a,p_b,delta,abs_delta,pred_a,pred_b,crossed,conf_a,conf_b,conf_delta,zone_a,zone_b
60f00006-3a08-4b9e-8185-06af8de53710_1,0.1457573167121315,0.2398968038113766,0.0941394870992451,0.0941394870992451,0,0,0,0.3542426832878685,0.26010319618862343,-0.09413948709924508,<0.2,0.2-0.4
080fbaef-ed3d-4414-8c3f-651d4885a6d5_1,0.1588238835099698,0.0650921223571998,-0.09373176115276999,0.09373176115276999,0,0,0,0.3411761164900302,0.4349078776428002,0.09373176115276999,<0.2,<0.2
9327424f-7efb-4780-a768-81b22487e01b_1,0.4170820827274647,0.3246200178945099,-0.09246206483295483,0.09246206483295483,0,0,0,0.08291791727253528,0.1753799821054901,0.09246206483295483,0.4-0.6,0.2-0.4
13c0a52a-ef31-4353-8af5-00b5b0ce57ad_0,0.4640652988396684,0.37191241130501,-0.09215288753465839,0.09215288753465839,0,0,0,0.035934701160331595,0.12808758869498998,0.09215288753465839,0.4-0.6,0.2-0.4
fd622e92-35bf-4a6a-a15b-f82bac4f5704_1,0.8503527995867193,0.9387075481773448,0.08835474859062553,0.08835474859062553,1,1,0,0.3503527995867193,0.4387075481773448,0.08835474859062553,>0.8,>0.8
36b25608-f62c-460b-8f33-1f13392742eb_0,0.846322719443727,0.9341581314070044,0.08783541196327749,0.08783541196327749,1,1,0,0.34632271944372695,0.43415813140700443,0.08783541196327749,>0.8,>0.8
a4d301c7-8c0e-48a7-81fa-869b3cbbe48a_0,0.829853842780013,0.9154285722248736,0.08557472944486066,0.08557472944486066,1,1,0,0.32985384278001295,0.4154285722248736,0.08557472944486066,>0.8,>0.8
cca398ad-9e5f-4510-b05d-e793ce45bc2a_1,0.2320851000305111,0.1484693492104599,-0.08361575082005121,0.08361575082005121,0,0,0,0.2679148999694889,0.3515306507895401,0.08361575082005118,0.2-0.4,<0.2
f939a8d1-160c-477b-9219-0b8077f8e17a_0,0.1491903299876055,0.0657889373164182,-0.0834013926711873,0.0834013926711873,0,0,0,0.3508096700123945,0.4342110626835818,0.08340139267118729,<0.2,<0.2
8e08566b-b28c-4394-9e23-b3c6835967b3_0,0.8560498856727474,0.9386466831686052,0.0825967974958578,0.0825967974958578,1,1,0,0.3560498856727474,0.4386466831686052,0.0825967974958578,>0.8,>0.8
4c6ced61-6cf3-4a73-9787-268f25418c19_0,0.8534275158660672,0.9300269740007387,0.0765994581346715,0.0765994581346715,1,1,0,0.35342751586606724,0.43002697400073875,0.0765994581346715,>0.8,>0.8
f0cdca4a-a66f-4dfa-b3b4-7e13fc330b4b_0,0.8738324227261277,0.9459322427297112,0.0720998200035835,0.0720998200035835,1,1,0,0.3738324227261277,0.4459322427297112,0.0720998200035835,>0.8,>0.8
cebca8f6-7e7c-4c29-b2d1-79722bed5926_0,0.8767849134858833,0.9486684004127712,0.07188348692688795,0.07188348692688795,1,1,0,0.3767849134858833,0.44866840041277123,0.07188348692688795,>0.8,>0.8
673a4209-d555-4517-b2e6-e7ca4c61bd13_1,0.1326240723341791,0.0628052297919992,-0.0698188425421799,0.0698188425421799,0,0,0,0.3673759276658209,0.4371947702080008,0.0698188425421799,<0.2,<0.2
1f4517c8-4669-43c4-af26-f54954d512bc_1,0.2029897187159237,0.1336669217520822,-0.0693227969638415,0.0693227969638415,0,0,0,0.2970102812840763,0.36633307824791783,0.06932279696384153,0.2-0.4,<0.2
7021cd57-50ae-48f0-b592-ce4d4f52bcb3_0,0.1538492780475334,0.0846375479979826,-0.0692117300495508,0.0692117300495508,0,0,0,0.3461507219524666,0.4153624520020174,0.06921173004955078,<0.2,<0.2
b198cff4-a33a-40a1-98be-2f86a50c5a68_0,0.1323488410502258,0.0635171764917601,-0.06883166455846569,0.06883166455846569,0,0,0,0.3676511589497742,0.4364828235082399,0.06883166455846573,<0.2,<0.2
6f383d19-2923-4796-8af4-9f6fcf6eef7a_1,0.1703045434153851,0.102067394300797,-0.06823714911458809,0.06823714911458809,0,0,0,0.3296954565846149,0.39793260569920297,0.06823714911458806,<0.2,<0.2
e41c52de-ae46-4465-af08-c1ee5a8aa31f_0,0.8751355044030986,0.9404594664620316,0.06532396205893298,0.06532396205893298,1,1,0,0.3751355044030986,0.4404594664620316,0.06532396205893298,>0.8,>0.8
42cdb2eb-7170-45a7-854a-a8513dccd60a_1,0.4700189958795449,0.4065436190371286,-0.06347537684241628,0.06347537684241628,0,0,0,0.029981004120455124,0.0934563809628714,0.06347537684241628,0.4-0.6,0.4-0.6
876a095c-f854-4b85-b7d0-60bd9c89ad9e_0,0.8799695145919261,0.9434090163142808,0.06343950172235469,0.06343950172235469,1,1,0,0.37996951459192607,0.44340901631428076,0.06343950172235469,>0.8,>0.8
5437c8e4-8ccc-45d4-9697-0f41b3c92e1f_0,0.1277527920266244,0.0654197676059383,-0.0623330244206861,0.0623330244206861,0,0,0,0.3722472079733756,0.4345802323940617,0.062333024420686056,<0.2,<0.2
0c498607-5d40-4cc7-9f66-c4d384665129_0,0.7686805587481851,0.8300633682924611,0.061382809544275996,0.061382809544275996,1,1,0,0.2686805587481851,0.3300633682924611,0.061382809544275996,0.6-0.8,>0.8
de70a944-ff8b-4311-92b2-eb048a5a6df9_0,0.8618601481371398,0.9221739443379288,0.060313796200788916,0.060313796200788916,1,1,0,0.36186014813713985,0.42217394433792876,0.060313796200788916,>0.8,>0.8
9d7eb734-9f71-4ed3-8e13-dd0e4beba1e8_0,0.1757360662645406,0.234794417634437,0.0590583513698964,0.0590583513698964,0,0,0,0.32426393373545936,0.265205582365563,-0.059058351369896345,<0.2,0.2-0.4
bce481dd-135f-4cc5-af7e-b5acc9c6aad2_1,0.8771126089068245,0.9360269197676454,0.058914310860820884,0.058914310860820884,1,1,0,0.3771126089068245,0.4360269197676454,0.058914310860820884,>0.8,>0.8
32acf1ef-ae40-426d-b7c3-8717e75d59de_0,0.0032820967390039,0.0609127003891728,0.0576306036501689,0.0576306036501689,0,0,0,0.4967179032609961,0.4390872996108272,-0.057630603650168866,<0.2,<0.2
46c81fa7-7c68-48f3-9548-8807368b0dac_1,0.003351295553067,0.0609182832762408,0.0575669877231738,0.0575669877231738,0,0,0,0.496648704446933,0.4390817167237592,-0.05756698772317381,<0.2,<0.2
cf04cc57-2e79-4d40-aaf1-b55b015f53cf_1,0.0036386217932674,0.060927275841533,0.0572886540482656,0.0572886540482656,0,0,0,0.4963613782067326,0.439072724158467,-0.05728865404826561,<0.2,<0.2
5e527b1e-93f3-43de-9278-881068eb14f7_1,0.0036775744706219,0.0609150536964405,0.0572374792258186,0.0572374792258186,0,0,0,0.4963224255293781,0.4390849463035595,-0.05723747922581862,<0.2,<0.2
efd65b9e-0f6d-4e2d-a0bc-a843b7e9bedd_0,0.0037192854557831,0.060925307167415,0.0572060217116319,0.0572060217116319,0,0,0,0.4962807145442169,0.439074692832585,-0.057206021711631916,<0.2,<0.2
24321e9f-b595-468e-86b3-38d234cbad30_1,0.0037979523691986,0.0609402413888686,0.05714228901967,0.05714228901967,0,0,0,0.4962020476308014,0.4390597586111314,-0.05714228901967,<0.2,<0.2
b607cbad-8b5f-401d-bd5f-89ad7cd000fc_1,0.0037821647522445,0.0609136316175724,0.0571314668653279,0.0571314668653279,0,0,0,0.4962178352477555,0.4390863683824276,-0.057131466865327885,<0.2,<0.2
16f5b30a-ae26-46c0-a447-a45a8b6c4199_1,0.0039306482570251,0.0609292450626687,0.0569985968056436,0.0569985968056436,0,0,0,0.4960693517429749,0.4390707549373313,-0.05699859680564362,<0.2,<0.2
ff77f676-8864-425d-a027-539ccc6fc440_0,0.0039760842622951,0.060912325705085,0.0569362414427899,0.0569362414427899,0,0,0,0.4960239157377049,0.439087674294915,-0.05693624144278986,<0.2,<0.2
84a14052-8f66-4664-82e6-327c0ca61a30_1,0.0040124225867364,0.0609124912775824,0.056900068690846003,0.056900068690846003,0,0,0,0.4959875774132636,0.4390875087224176,-0.05690006869084602,<0.2,<0.2
abe300af-c440-452c-b422-a276152ffc31_1,0.0041019392048217,0.0609110089025461,0.0568090696977244,0.0568090696977244,0,0,0,0.4958980607951783,0.4390889910974539,-0.05680906969772437,<0.2,<0.2
d1a39319-6cba-4c7c-a7a9-af70c4dbcb49_0,0.1771347419984083,0.2338140873320648,0.05667934533365648,0.05667934533365648,0,0,0,0.3228652580015917,0.26618591266793523,-0.05667934533365648,<0.2,0.2-0.4
16d43bf7-0f1c-4c71-8556-76749d4a78b6_0,0.004246847976569,0.0609159166392901,0.0566690686627211,0.0566690686627211,0,0,0,0.495753152023431,0.4390840833607099,-0.05666906866272109,<0.2,<0.2
f79aadf5-154e-4659-9eb3-62ea8ea31244_1,0.0042885119088377,0.0609181370403656,0.056629625131527896,0.056629625131527896,0,0,0,0.4957114880911623,0.4390818629596344,-0.05662962513152786,<0.2,<0.2
c3da740e-a21b-4492-8a0d-299c60c2b550_1,0.0042989785198615,0.060915666262536,0.0566166877426745,0.0566166877426745,0,0,0,0.4957010214801385,0.439084333737464,-0.056616687742674476,<0.2,<0.2
1eb9dab3-8f8e-49d6-bd46-5eb047c56b0d_1,0.0043135579457353,0.0609288367051844,0.0566152787594491,0.0566152787594491,0,0,0,0.4956864420542647,0.4390711632948156,-0.056615278759449106,<0.2,<0.2
6bc79a36-7bcc-4014-8b9e-49f174f0832e_0,0.8797567302717914,0.9363652099479418,0.05660847967615046,0.05660847967615046,1,1,0,0.37975673027179135,0.4363652099479418,0.05660847967615046,>0.8,>0.8
ff64160e-dab4-4e38-8f5d-788b00994ab2_0,0.8345927042138743,0.8910877494620306,0.056495045248156295,0.056495045248156295,1,1,0,0.3345927042138743,0.3910877494620306,0.056495045248156295,>0.8,>0.8
076c346e-3dda-46ac-bcf6-6eb8565585ca_0,0.0045665731732054,0.060952612861049,0.0563860396878436,0.0563860396878436,0,0,0,0.4954334268267946,0.439047387138951,-0.056386039687843614,<0.2,<0.2
ee83fac5-99b0-4aee-8d48-577f68a5dd05_1,0.0045316343558732,0.0609148836252573,0.0563832492693841,0.0563832492693841,0,0,0,0.4954683656441268,0.4390851163747427,-0.056383249269384095,<0.2,<0.2
c27944dd-4c7a-4d5e-926c-616bfc3346ea_1,0.004539654136456,0.0609147049313528,0.0563750507948968,0.0563750507948968,0,0,0,0.495460345863544,0.4390852950686472,-0.0563750507948968,<0.2,<0.2
bba29cbd-96c8-4604-a976-48dae5a46fd8_1,0.0049978089414359,0.0612959158790057,0.0562981069375698,0.0562981069375698,0,0,0,0.4950021910585641,0.4387040841209943,-0.05629810693756976,<0.2,<0.2
